IID,prs_basal_metabolic_rate,prs_power_potential,prs_stress_fracture_risk,prs_total_protein,prs_englyst_dietary_fibre,prs_savoury_snack_consumers,prs_overall_bone_mineral_density,prs_reduced_heart_beat_response_to_exercise,prs_endurance,prs_aversion_to_exercise,prs_total_fattty_acids,prs_potential_for_lean_body_mass
user1039_file521_yearofbirth_1958_sex_XY.23andme,-1.84551622e-05,-1.31662296e-05,-0.000535290254,-6.30432264e-05,7.49223657e-05,-8.99279932e-05,1.22622679e-05,0.000395721682,-1.16064966e-06,-0.000150546572,-0.000117821142,-1.02448121e-05
user103_file50_yearofbirth_unknown_sex_unknown.23andme,-1.19868736e-05,-1.29681564e-05,-0.000490227642,-0.000101391024,6.92306107e-05,-9.41956312e-05,0.000215580864,0.000371027535,-1.84134728e-06,-0.000130403392,-0.000102949587,-4.68485795e-06
user1040_file522_yearofbirth_unknown_sex_unknown.23andme,-1.43742565e-05,-1.47476093e-05,-0.000563340243,-0.000117252619,5.04764116e-05,-0.000102422116,-3.61136277e-05,0.000393991292,-5.7593815e-07,-0.000141855913,-0.000103088629,-5.33413831e-06
user1041_file523_yearofbirth_unknown_sex_unknown.23andme,-9.07532495e-06,-2.03672002e-05,-0.000569829811,-0.000100217818,3.86176803e-05,-8.94466206e-05,8.31834794e-05,0.0003988447,-6.04306512e-06,-0.000147444549,-0.000100283398,-1.97781761e-06
user1042_file524_yearofbirth_unknown_sex_unknown.ancestry,-1.22818395e-05,-1.54165643e-05,-0.000553363814,-0.000121111212,7.97515426e-05,-9.69679136e-05,7.02050355e-05,0.000410686385,-3.20616422e-06,-0.000138754333,-0.000155698322,-6.49662185e-06
user1045_file526_yearofbirth_1972_sex_XX.23andme,-1.45543771e-05,-2.43196522e-05,-0.000553734493,-8.40037014e-05,7.39722225e-05,-9.93819973e-05,3.31324638e-05,0.00038802629,1.64143956e-08,-0.000138053542,-0.000129088292,-7.43820132e-06
user1046_file527_yearofbirth_unknown_sex_unknown.23andme,-1.54874937e-05,-1.4487404e-05,-0.000566521844,-0.000122935557,9.38604655e-05,-0.000100127518,0.000128064375,0.0003871535,-3.18246684e-06,-0.000141594075,-0.000128029108,-8.36678866e-06
user1047_file528_yearofbirth_1958_sex_XY.23andme,-1.39906748e-05,-1.86357651e-05,-0.000539746287,-0.000134105986,9.67577035e-05,-8.98764108e-05,2.65936526e-05,0.000390796744,6.65147054e-07,-0.000149865773,-0.000110763277,-5.40450667e-06
user1048_file529_yearofbirth_unknown_sex_unknown.23andme,-1.5448909e-05,-1.79510389e-05,-0.000570973576,-0.000104197785,7.29386415e-05,-9.87647051e-05,1.90710958e-05,0.00039099053,-6.83100712e-06,-0.000154078651,-9.63256892e-05,-6.71182583e-06
user1050_file3024_yearofbirth_1975_sex_XY.ftdna-illumina,-1.54290199e-05,-1.78086987e-05,-0.000555265973,-0.000112690599,6.99084808e-05,-9.35339964e-05,5.75035447e-05,0.000397674814,-1.66088938e-06,-0.000143183772,-0.000109704552,-7.51278756e-06
user1051_file530_yearofbirth_1949_sex_unknown.23andme,-1.02576054e-05,-1.6390253e-05,-0.000555530066,-0.000132284044,5.39571755e-05,-8.98859731e-05,2.94082835e-06,0.000387984277,2.56173383e-07,-0.000152298696,-0.000117520074,-2.9155752e-06
user1053_file531_yearofbirth_1981_sex_XY.23andme,-1.10896454e-05,-2.18976552e-05,-0.000568889634,-0.00012487561,8.18289221e-05,-9.64152812e-05,4.63821881e-05,0.000391460879,-4.99901479e-06,-0.000157234412,-0.000154306928,-1.57877182e-06
user1058_file533_yearofbirth_unknown_sex_unknown.23andme,-1.08479097e-05,-1.78586353e-05,-0.000581940962,-0.000110420782,6.78704984e-05,-9.12896006e-05,2.48125816e-05,0.00038554684,-1.112387e-06,-0.000142526832,-0.000101234963,-2.54544017e-06
user1060_file536_yearofbirth_1971_sex_unknown.23andme,-1.46031988e-05,-2.17906542e-05,-0.000587757198,-0.000102429617,7.17920396e-05,-9.21016342e-05,2.30861252e-05,0.000378987592,-3.47629195e-06,-0.000152499451,-9.82357001e-05,-4.94824442e-06
user1062_file538_yearofbirth_unknown_sex_unknown.23andme,-1.57305214e-05,-1.501035e-05,-0.000569718351,-9.87120782e-05,8.34724651e-05,-9.32735289e-05,1.47671019e-06,0.000396507702,1.0652829e-06,-0.000145555538,-0.000100391338,-4.85662112e-06
user1063_file540_yearofbirth_unknown_sex_unknown.23andme,-1.34297272e-05,-1.78898562e-05,-0.000551054849,-0.000102426452,5.03304352e-05,-8.56985578e-05,9.21397672e-05,0.000391934658,-4.01280291e-07,-0.000158186789,-6.33537722e-05,-4.90759276e-06
user1064_file542_yearofbirth_unknown_sex_unknown.23andme,-1.2339253e-05,-2.39554574e-05,-0.000565367545,-9.79336259e-05,6.34734811e-05,-9.6827422e-05,0.000104561398,0.000401438381,-6.54868553e-08,-0.000138231027,-0.000132889509,-4.46177592e-06
user1066_file543_yearofbirth_unknown_sex_unknown.23andme,-1.48043238e-05,-2.34129139e-05,-0.000552034331,-8.98259839e-05,7.64295534e-05,-8.8572643e-05,1.96001198e-06,0.000383362417,-4.62923244e-06,-0.000147251669,-0.000115027534,-6.78946453e-06
user1068_file857_yearofbirth_unknown_sex_unknown.23andme,-1.34731235e-05,-1.48495007e-05,-0.000576184942,-9.12656739e-05,7.77668903e-05,-8.69861907e-05,7.00327201e-05,0.000385222295,-3.27646959e-06,-0.000134662251,-0.000106730716,-4.4341489e-06
user1071_file552_yearofbirth_1968_sex_XY.23andme,-1.44526949e-05,-1.6095248e-05,-0.000568826564,-0.000119682959,5.41701204e-05,-8.5176632e-05,0.000139515884,0.000417845144,-4.19072477e-07,-0.000142828349,-0.000136878493,-6.54718891e-06
user1072_file548_yearofbirth_unknown_sex_unknown.23andme,-1.75456745e-05,-1.39924983e-05,-0.000541638318,-0.000142491523,8.18772816e-05,-0.000112118837,1.57834169e-05,0.000383188206,-2.75274359e-07,-0.000135102574,-0.000150112433,-8.5039348e-06
user1074_file549_yearofbirth_unknown_sex_unknown.ancestry,-1.95211788e-05,-2.41333892e-05,-0.000562617782,-0.000111837484,5.94409298e-05,-9.42487142e-05,8.84144971e-05,0.000397969873,1.84848223e-07,-0.000142973229,-0.000107384637,-1.39210553e-05
user1075_file550_yearofbirth_1963_sex_XX.23andme,-1.43913677e-05,-2.01830588e-05,-0.000538311415,-0.00010095889,6.82618921e-05,-9.66632536e-05,0.000122634651,0.0003870539,5.38706854e-07,-0.000146903561,-9.2718528e-05,-6.07978168e-06
user1077_file551_yearofbirth_unknown_sex_unknown.23andme,-1.53305542e-05,-1.83827854e-05,-0.000547318813,-0.000109215864,7.00507183e-05,-8.07250319e-05,-8.45166038e-06,0.000381179159,-1.23529367e-06,-0.000147521042,-0.000129549662,-7.40043894e-06
user1078_file553_yearofbirth_1974_sex_XX.ancestry,-1.58419687e-05,-1.54308374e-05,-0.00056356305,-9.13542049e-05,4.83601232e-05,-9.35179294e-05,-7.2941954e-05,0.000396350946,-3.35333418e-07,-0.00013460386,-6.98229304e-05,-8.57293704e-06
user1079_file4631_yearofbirth_1977_sex_unknown.23andme,-1.97086214e-05,-2.1709176e-05,-0.000564557273,-7.98034551e-05,3.8484278e-05,-0.000105945925,0.000152368082,0.000409498724,-2.7579977e-06,-0.000156496166,-0.000111256788,-1.22575852e-05
user107_file51_yearofbirth_1965_sex_XX.23andme,-1.96395881e-05,-1.94177326e-05,-0.000580527312,-9.06210508e-05,8.1013044e-05,-9.83450243e-05,6.19138809e-05,0.000393056269,-2.30993927e-06,-0.000112067284,-8.11188773e-05,-1.2679625e-05
user1080_file555_yearofbirth_unknown_sex_unknown.23andme,-1.8062954e-05,-1.23175877e-05,-0.000556392381,-0.000103281385,6.22555333e-05,-9.49159594e-05,7.28182193e-05,0.000410946227,4.57677804e-07,-0.000146170398,-8.59615944e-05,-9.0537781e-06
user1081_file3824_yearofbirth_1981_sex_XX.23andme,-1.48757411e-05,-2.04011334e-05,-0.000533008193,-9.12760931e-05,8.36964433e-05,-9.34808674e-05,-4.29410173e-05,0.000372377407,5.46193005e-06,-0.000131018723,-0.000137838812,-7.42880068e-06
user1081_file556_yearofbirth_1981_sex_XX.23andme,-1.54290199e-05,-1.78086987e-05,-0.000555265973,-0.000112690599,6.99084808e-05,-9.35339964e-05,5.75035447e-05,0.000397674814,-1.66088938e-06,-0.000143183772,-0.000109704552,-7.51278756e-06
user1084_file597_yearofbirth_unknown_sex_XY.ftdna-illumina,-1.45244557e-05,-2.52652074e-05,-0.000499303388,-9.71212087e-05,5.7913645e-05,-8.80134011e-05,-5.1304098e-05,0.00039384998,-6.57546294e-07,-0.000143905914,-0.000129340486,-8.80605245e-06
user1085_file557_yearofbirth_unknown_sex_unknown.23andme,-1.44151949e-05,-2.2371392e-05,-0.00055356852,-0.00010221342,5.79133845e-05,-0.000101990141,3.68539149e-05,0.000410906651,-4.88365906e-06,-0.000150788966,-0.000117946998,-7.09541198e-06
user1087_file558_yearofbirth_unknown_sex_unknown.23andme,-1.84980147e-05,-2.31442344e-05,-0.000579674971,-0.000111346205,7.46102136e-05,-9.47577605e-05,0.000164878355,0.000390705034,-4.98386235e-06,-0.000159812215,-9.72413256e-05,-1.22134665e-05
user1089_file559_yearofbirth_unknown_sex_unknown.23andme,-1.51599302e-05,-1.38555495e-05,-0.000533314809,-0.000116887987,7.03360759e-05,-9.56229832e-05,9.41547369e-05,0.000385792254,-1.62621438e-06,-0.000155346025,-9.0989879e-05,-6.11645931e-06
user1091_file560_yearofbirth_1990_sex_XY.23andme,-2.05709664e-05,-2.18177579e-05,-0.000564071369,-0.000130593527,9.11524305e-05,-9.0687476e-05,7.59797572e-05,0.000397768654,-5.44640793e-06,-0.000157839628,-0.000125860187,-1.18458865e-05
user1092_file835_yearofbirth_1958_sex_XX.ftdna-illumina,-1.49039457e-05,-1.99245144e-05,-0.000560615412,-0.000114333852,7.06255464e-05,-8.60527634e-05,-3.36490509e-05,0.000394013538,1.03797021e-06,-0.000136525943,-0.000132680461,-7.83043726e-06
user1094_file563_yearofbirth_unknown_sex_unknown.23andme,-8.44166106e-06,-1.96810244e-05,-0.000565092661,-0.000118009115,8.21678321e-05,-9.09596811e-05,7.30369502e-05,0.000381950363,-1.62163533e-06,-0.000140359291,-9.58101991e-05,-7.13387968e-07
user1097_file564_yearofbirth_unknown_sex_unknown.23andme,-8.4346828e-06,-1.28914324e-05,-0.000529675739,-0.00011369009,8.39054274e-05,-9.38813526e-05,4.92378292e-06,0.000425702504,-2.25450313e-06,-0.000136893086,-0.000109460858,8.37977107e-07
user10_file3_yearofbirth_1982_sex_XY.23andme,-1.53328862e-05,-1.67445041e-05,-0.000541631722,-0.00015459025,7.77420189e-05,-9.62285105e-05,7.3534927e-05,0.000384029805,-1.93733599e-06,-0.000150162622,-0.000114941699,-6.44911913e-06
user10_file903_yearofbirth_1982_sex_XY.23andme,-1.5282983e-05,-1.68078054e-05,-0.000542952052,-0.000154336909,7.86625415e-05,-9.66417697e-05,7.02657477e-05,0.000384003139,-2.08718613e-06,-0.000150892354,-0.000115208281,-6.51664303e-06
user1100_file606_yearofbirth_unknown_sex_unknown.23andme,-1.89595311e-05,-1.57610366e-05,-0.000552360201,-0.000117705148,7.0680367e-05,-8.34164324e-05,3.16421392e-05,0.000416628848,1.77840508e-07,-0.00013053822,-0.00011826901,-1.0749651e-05
user1103_file565_yearofbirth_unknown_sex_XX.23andme,-1.59091036e-05,-2.02749117e-05,-0.000565203234,-0.000126694657,6.09752161e-05,-9.75233368e-05,0.000133464612,0.000399345831,-3.75246456e-06,-0.000139044982,-0.000114880075,-6.02373277e-06
user1104_file2221_yearofbirth_1972_sex_XX.23andme,-1.69128872e-05,-1.68604451e-05,-0.000549071856,-0.000111628827,3.7525188e-05,-9.6458888e-05,7.91472007e-05,0.000398018376,-5.67815612e-07,-0.000137623676,-0.000113429914,-6.0877248e-06
user1104_file2222_yearofbirth_1972_sex_XX.23andme,-1.69128872e-05,-1.68604451e-05,-0.000549071856,-0.000111628827,3.7525188e-05,-9.6458888e-05,7.91472007e-05,0.000398018376,-5.67815612e-07,-0.000137623676,-0.000113429914,-6.0877248e-06
user1106_file568_yearofbirth_unknown_sex_unknown.23andme,-1.72083905e-05,-1.92046954e-05,-0.000553544753,-0.000120007563,6.44346342e-05,-9.15074812e-05,0.00017680431,0.000405426216,-3.1718279e-06,-0.000140532586,-6.48299125e-05,-7.40775841e-06
user1112_file573_yearofbirth_unknown_sex_unknown.23andme,-1.08881674e-05,-1.97694751e-05,-0.000556208822,-9.65024286e-05,6.07160025e-05,-9.02258774e-05,5.20683382e-05,0.000391513662,-3.70840111e-07,-0.000140498457,-0.000129762262,-3.94268795e-06
user1114_file574_yearofbirth_unknown_sex_unknown.23andme,-1.66813434e-05,-1.42650977e-05,-0.000527363987,-0.000121384652,8.62411806e-05,-8.39594225e-05,5.25197054e-05,0.000411115618,-2.30691488e-06,-0.000132621469,-0.000104527073,-7.21702833e-06
user1117_file575_yearofbirth_unknown_sex_unknown.23andme,-1.86958235e-05,-1.54536605e-05,-0.000539166534,-0.000120590956,7.47887243e-05,-8.98503199e-05,0.000141700327,0.000388327285,-1.93888453e-06,-0.000142795223,-0.000128179992,-1.14153349e-05
user1118_file576_yearofbirth_unknown_sex_unknown.23andme,-1.41563861e-05,-1.66401388e-05,-0.000550684416,-0.000133397576,7.38047547e-05,-8.46644633e-05,-1.02633236e-05,0.000403607603,-4.3436333e-06,-0.000154409079,-0.000129352603,-6.10117007e-06
user1119_file577_yearofbirth_unknown_sex_XY.23andme,-1.13801476e-05,-1.75161033e-05,-0.000519438207,-9.71785953e-05,8.03087405e-05,-9.98879411e-05,4.38789802e-05,0.00039910526,-2.33869995e-06,-0.000144993956,-5.63078992e-05,-5.36494583e-06
user1121_file1352_yearofbirth_unknown_sex_unknown.ancestry,-1.13552328e-05,-1.42084495e-05,-0.00057047457,-0.000147379383,8.34549004e-05,-9.27592702e-05,0.000169005499,0.000403000962,-6.01318901e-06,-0.000138532829,-0.000116533978,-3.34627134e-06
user1121_file578_yearofbirth_unknown_sex_unknown.23andme,-6.6139582e-06,-1.43222266e-05,-0.000570521851,-0.00015376564,9.09626386e-05,-8.98651776e-05,0.000166727959,0.000400670747,-7.57344601e-06,-0.000140704016,-0.000140919974,3.35205686e-07
user1123_file580_yearofbirth_1988_sex_XY.23andme,-1.63781239e-05,-1.76573997e-05,-0.000583206548,-0.000130784934,7.54316671e-05,-8.89145128e-05,7.43508295e-05,0.000396675711,-2.49883289e-06,-0.000150418344,-0.000138962588,-8.41967889e-06
user1125_file582_yearofbirth_unknown_sex_unknown.23andme,-9.41323873e-06,-1.09189183e-05,-0.00055126077,-0.000117226828,7.64643407e-05,-8.76473061e-05,9.70086446e-05,0.000378866486,2.80860398e-06,-0.000144253193,-0.000113748822,-2.02003765e-06
user1129_file583_yearofbirth_unknown_sex_unknown.23andme,-1.39075229e-05,-1.80160997e-05,-0.000547338784,-0.000121173978,6.45228837e-05,-9.66053822e-05,9.76866021e-05,0.000392765698,-4.88921073e-06,-0.000165710622,-0.00010795717,-5.73263456e-06
user1131_file585_yearofbirth_unknown_sex_unknown.23andme,-2.51125037e-06,-1.50093111e-05,-0.00055646109,-0.000119374044,3.52707141e-05,-8.98359599e-05,7.00461154e-05,0.000410994246,-4.95736043e-06,-0.000149060197,-9.69200255e-05,4.54729908e-06
user1133_file587_yearofbirth_1972_sex_unknown.23andme,-1.53707216e-05,-1.80484554e-05,-0.000584445755,-9.21624229e-05,4.06693474e-05,-9.43037755e-05,8.36837249e-05,0.000396667262,-3.60473463e-06,-0.000152586156,-8.91535161e-05,-8.4123594e-06
user1134_file588_yearofbirth_unknown_sex_unknown.23andme,-1.32436227e-05,-1.45500712e-05,-0.000562772247,-0.000116179237,6.89408171e-05,-8.15258673e-05,8.97311525e-06,0.000421671565,-1.0942797e-06,-0.000140448646,-0.000187363995,-3.76897116e-06
user1137_file590_yearofbirth_unknown_sex_unknown.23andme,-2.10770905e-05,-2.04337257e-05,-0.000518451517,-0.000108023038,6.97896878e-05,-8.84734549e-05,6.41622055e-05,0.000396058266,1.83673947e-06,-0.00012133791,-0.000109510433,-1.36248642e-05
user1138_file591_yearofbirth_unknown_sex_unknown.23andme,-2.11366222e-05,-1.39841765e-05,-0.000559607322,-8.43483472e-05,6.04245451e-05,-8.77677275e-05,4.53463848e-05,0.000406067328,-1.57055239e-06,-0.000137478972,-0.000116020593,-1.2528431e-05
user1139_file592_yearofbirth_1977_sex_XY.23andme,-1.41465721e-05,-1.40629378e-05,-0.000550617565,-9.91221406e-05,5.2092568e-05,-9.29516987e-05,8.24254609e-05,0.000387259555,-5.90419115e-06,-0.000142800458,-5.91784416e-05,-6.21211372e-06
user1142_file593_yearofbirth_unknown_sex_unknown.23andme,-1.18807898e-05,-2.11060052e-05,-0.000546948437,-0.000127903801,6.81195121e-05,-9.00526749e-05,4.60651535e-05,0.00039357809,-4.91052167e-06,-0.000134210397,-9.67705079e-05,-4.01539149e-06
user1146_file595_yearofbirth_unknown_sex_unknown.23andme,-1.15094595e-05,-2.42660537e-05,-0.000587668655,-0.000100619232,7.30790105e-05,-8.62652655e-05,0.000124642541,0.000373128187,2.08010161e-06,-0.000140603949,-9.01525613e-05,-4.43934802e-06
user1147_file598_yearofbirth_1948_sex_XY.23andme,-1.11719437e-05,-1.50739958e-05,-0.000586060422,-9.47452508e-05,5.94348101e-05,-0.000105252822,-1.38232929e-05,0.000415833704,-4.24979515e-06,-0.000166818786,-0.000128256845,-5.92909356e-06
user1150_file600_yearofbirth_unknown_sex_unknown.23andme,-2.09210486e-05,-1.52774833e-05,-0.000553506424,-0.000124962739,7.70385964e-05,-8.84571046e-05,3.72230731e-06,0.000417606941,-9.62706433e-07,-0.000141237793,-0.000119641302,-1.24129609e-05
user1163_file603_yearofbirth_1987_sex_unknown.23andme,-2.09991594e-05,-1.50317306e-05,-0.000561072384,-6.24456762e-05,7.1687746e-05,-9.66705692e-05,2.10140922e-05,0.000396173852,-1.62157322e-06,-0.000151930475,-0.000166283309,-1.02200444e-05
user1165_file602_yearofbirth_1957_sex_XX.23andme,-7.93749799e-06,-1.8260239e-05,-0.000568586897,-0.000117323069,6.79584086e-05,-9.49108351e-05,7.46363277e-05,0.00040411419,-1.12823863e-06,-0.000133770408,-0.000142108624,4.44918374e-07
user1168_file604_yearofbirth_unknown_sex_unknown.ftdna-illumina,-1.66567959e-05,-1.74069799e-05,-0.000553746696,-0.000105730066,5.14457756e-05,-8.9029746e-05,9.95011968e-05,0.000394662216,8.01635738e-06,-0.000146379677,-5.69579349e-05,-8.58045607e-06
user1169_file605_yearofbirth_unknown_sex_unknown.23andme,-1.96375113e-05,-2.42936129e-05,-0.000541892639,-0.000124650374,9.33871943e-05,-0.000112545803,0.000105207994,0.000412831928,-1.88584475e-06,-0.000155674719,-0.000109437749,-1.14108463e-05
user1171_file607_yearofbirth_unknown_sex_XX.23andme,-9.17935631e-06,-1.74082477e-05,-0.000551651599,-9.08450316e-05,4.78588243e-05,-8.98634496e-05,-0.000134344017,0.000380359075,8.11879978e-07,-0.000150912981,-6.45187597e-05,-4.72974359e-06
user1171_file624_yearofbirth_unknown_sex_XX.23andme,-9.17935631e-06,-1.74082477e-05,-0.000551651599,-9.08450316e-05,4.78588243e-05,-8.98634496e-05,-0.000134344017,0.000380359075,8.11879978e-07,-0.000150912981,-6.45187597e-05,-4.72974359e-06
user1172_file608_yearofbirth_unknown_sex_XX.23andme,-1.18216326e-05,-1.6799023e-05,-0.000501720413,-9.28030994e-05,7.88013995e-05,-0.000101855492,8.13880457e-05,0.000400762424,3.76968791e-06,-0.000143121365,-8.74033895e-05,-5.4554638e-06
user1173_file609_yearofbirth_unknown_sex_XX.23andme,-1.31625031e-05,-1.59677239e-05,-0.000559223618,-9.57357972e-05,6.3834961e-05,-9.63275527e-05,3.29416879e-05,0.000406149533,-2.87387655e-06,-0.000145648318,-0.000119313671,-4.55019126e-06
user1176_file612_yearofbirth_unknown_sex_unknown.23andme,-1.46372582e-05,-2.05877147e-05,-0.00055183882,-0.000101330031,9.32449411e-05,-9.87689384e-05,-1.02416867e-05,0.000393520195,-1.09673262e-06,-0.00014549683,-9.10091195e-05,-5.15753823e-06
user1177_file613_yearofbirth_1983_sex_XY.23andme,-6.83394771e-06,-1.80402243e-05,-0.000545254469,-0.000124346129,5.76969306e-05,-9.30743553e-05,7.99023864e-05,0.000401174016,3.71015866e-07,-0.00012765276,-0.000136148466,1.58432647e-06
user1178_file614_yearofbirth_1984_sex_XY.23andme,-1.95783658e-05,-2.04317545e-05,-0.000555558629,-0.000117415844,5.88978983e-05,-9.8971854e-05,-5.9392239e-05,0.000406610946,-4.14844415e-06,-0.000144009648,-8.2043059e-05,-1.01138753e-05
user1179_file615_yearofbirth_unknown_sex_unknown.23andme,-1.52099447e-05,-2.08417926e-05,-0.000551605867,-0.000122990098,5.9140495e-05,-9.69934121e-05,7.53380731e-05,0.000403529113,-4.49866337e-06,-0.000131926676,-0.000154415583,-7.66348999e-06
user117_file53_yearofbirth_1981_sex_XY.23andme,-1.91827138e-05,-1.70009351e-05,-0.000548080762,-8.44894185e-05,5.80994432e-05,-9.81909911e-05,0.000130311086,0.000385515962,-3.18846585e-06,-0.000142398492,-0.000113797576,-1.01284457e-05
user1180_file616_yearofbirth_unknown_sex_unknown.23andme,-1.73442844e-05,-2.11792247e-05,-0.000536492865,-0.000122224096,5.23834139e-05,-0.000104866752,9.58549325e-05,0.000394915903,-8.07705585e-07,-0.000138850571,-9.4609927e-05,-7.40943091e-06
user1183_file1126_yearofbirth_1963_sex_XY.ftdna-illumina,-1.84513971e-05,-1.94265232e-05,-0.000514359894,-7.74789067e-05,3.4797473e-05,-0.000100101108,-2.54053812e-05,0.000390002011,7.08583345e-06,-0.000127653955,-8.19433294e-05,-1.13820471e-05
user1184_file617_yearofbirth_unknown_sex_unknown.23andme,-1.72196425e-05,-2.03774619e-05,-0.0005070763,-9.66490594e-05,6.91776968e-05,-9.28643858e-05,-3.72251797e-05,0.000398110694,2.53932964e-06,-0.000139129162,-0.000117412574,-1.18645545e-05
user1184_file618_yearofbirth_unknown_sex_unknown.23andme,-1.17714959e-05,-1.88374255e-05,-0.00053954365,-0.000103865786,4.67208977e-05,-8.81767983e-05,2.51678156e-05,0.000409153271,-3.36975782e-06,-0.00014936236,-9.64113598e-05,-3.11173498e-06
user1185_file619_yearofbirth_unknown_sex_unknown.23andme,-1.45204306e-05,-1.60530256e-05,-0.0005371192,-9.54347129e-05,7.2268553e-05,-8.90259781e-05,0.000104163858,0.000389555214,2.11256948e-06,-0.000155163338,-8.8454747e-05,-5.4909779e-06
user1186_file620_yearofbirth_unknown_sex_unknown.23andme,-1.99755082e-05,-1.62824827e-05,-0.000574973797,-0.000106712151,7.19454609e-05,-8.91236216e-05,4.95242859e-05,0.00039106247,-3.81047974e-06,-0.000145665434,-0.000129578624,-1.03300895e-05
user1187_file621_yearofbirth_unknown_sex_unknown.23andme,-7.31223075e-06,-1.64993729e-05,-0.000540396887,-0.00010565682,8.48743946e-05,-9.39807741e-05,9.70175592e-05,0.000410129599,-2.41506436e-06,-0.000141401502,-0.000108091595,1.00214085e-06
user1188_file622_yearofbirth_1990_sex_XX.23andme,-1.29921537e-05,-2.17395467e-05,-0.000524168186,-0.000130209827,4.80374337e-05,-8.94328465e-05,7.33475326e-05,0.000405907997,-5.25869981e-06,-0.000157991306,-0.000103001279,-4.96196019e-06
user118_file52_yearofbirth_1970_sex_XY.23andme,-1.00644312e-05,-1.51737087e-05,-0.000559541013,-0.000141391903,6.22326152e-05,-9.09345143e-05,0.000157495757,0.000387845505,-1.86625801e-06,-0.000139896029,-0.000106467709,-2.44193419e-06
user1190_file626_yearofbirth_unknown_sex_XX.23andme,-1.5093279e-05,-1.97802629e-05,-0.000556820299,-0.000103890303,5.57875527e-05,-0.000104163359,0.000201223215,0.000395830473,1.8683931e-06,-0.000150221786,-7.00680786e-05,-6.64616818e-06
user1191_file625_yearofbirth_unknown_sex_unknown.23andme,-7.92473115e-06,-1.61694416e-05,-0.000555622105,-0.000118678973,8.14166888e-05,-9.59829441e-05,3.92240038e-05,0.000402475727,-1.03465526e-06,-0.000153989423,-0.000116534853,6.41156545e-07
user1192_file627_yearofbirth_unknown_sex_unknown.23andme,-1.79377868e-05,-2.36830549e-05,-0.000546620798,-9.28657002e-05,7.07200333e-05,-7.38767252e-05,8.72914061e-05,0.000409399336,5.12921845e-06,-0.000143823084,-0.000122781739,-1.13276664e-05
user1193_file628_yearofbirth_unknown_sex_unknown.23andme,-9.29865175e-06,-2.09153425e-05,-0.000572524934,-9.49892195e-05,5.17421848e-05,-9.64937159e-05,0.000110454089,0.00040177825,-3.04421963e-06,-0.000141860742,-0.000200696541,-2.33388938e-06
user1194_file629_yearofbirth_unknown_sex_unknown.23andme,-1.00799072e-05,-1.61787264e-05,-0.000553037406,-0.000104798741,4.50179243e-05,-0.000101073471,1.862994e-05,0.000415441676,-2.34126001e-07,-0.000155946351,-9.83881198e-05,-1.42160691e-06
user1196_file631_yearofbirth_unknown_sex_XY.23andme,-1.3459967e-05,-9.73508768e-06,-0.000577355998,-0.000150716815,7.04340525e-05,-8.4363034e-05,0.00012277068,0.000377345045,-8.18221681e-07,-0.00013924819,-9.74954449e-05,-7.42396385e-06
